genre,sample_rate,artist,length,song_name,part,file_path
reggae,48000,Vavamuffin,14816932,Bless,5,../data/song_mels/reggae/Vavamuffin_Bless_part5
reggae,48000,Vavamuffin,10972822,Jah jest Prezydentem,1,../data/song_mels/reggae/Vavamuffin_Jah jest Prezydentem_part1
reggae,48000,Vavamuffin,10972822,Jah jest Prezydentem,2,../data/song_mels/reggae/Vavamuffin_Jah jest Prezydentem_part2
reggae,48000,Vavamuffin,10972822,Jah jest Prezydentem,3,../data/song_mels/reggae/Vavamuffin_Jah jest Prezydentem_part3
reggae,44100,Ziggy Marley,10234880,True To Myself,1,../data/song_mels/reggae/Ziggy Marley_True To Myself_part1
reggae,44100,Ziggy Marley,10234880,True To Myself,2,../data/song_mels/reggae/Ziggy Marley_True To Myself_part2
reggae,44100,Ziggy Marley,10234880,True To Myself,3,../data/song_mels/reggae/Ziggy Marley_True To Myself_part3
rnb,48000,Aaliyah,12317536,Miss You,1,../data/song_mels/rnb/Aaliyah_Miss You_part1
rnb,48000,Aaliyah,12317536,Miss You,2,../data/song_mels/rnb/Aaliyah_Miss You_part2
rnb,48000,Aaliyah,12317536,Miss You,3,../data/song_mels/rnb/Aaliyah_Miss You_part3
rnb,48000,Aaliyah,12317536,Miss You,4,../data/song_mels/rnb/Aaliyah_Miss You_part4
rnb,48000,Aaliyah,10754926,More Than a Woman,1,../data/song_mels/rnb/Aaliyah_More Than a Woman_part1
rnb,48000,Aaliyah,10754926,More Than a Woman,2,../data/song_mels/rnb/Aaliyah_More Than a Woman_part2
rnb,48000,Aaliyah,10754926,More Than a Woman,3,../data/song_mels/rnb/Aaliyah_More Than a Woman_part3
rnb,48000,Aaliyah,15744244,Rock the Boat,1,../data/song_mels/rnb/Aaliyah_Rock the Boat_part1
rnb,48000,Aaliyah,15744244,Rock the Boat,2,../data/song_mels/rnb/Aaliyah_Rock the Boat_part2
rnb,48000,Aaliyah,15744244,Rock the Boat,3,../data/song_mels/rnb/Aaliyah_Rock the Boat_part3
rnb,48000,Aaliyah,15744244,Rock the Boat,4,../data/song_mels/rnb/Aaliyah_Rock the Boat_part4
rnb,48000,Aaliyah,15744244,Rock the Boat,5,../data/song_mels/rnb/Aaliyah_Rock the Boat_part5
rnb,48000,Aaliyah,11099325,Try Again,1,../data/song_mels/rnb/Aaliyah_Try Again_part1
rnb,48000,Aaliyah,11099325,Try Again,2,../data/song_mels/rnb/Aaliyah_Try Again_part2
rnb,48000,Aaliyah,11099325,Try Again,3,../data/song_mels/rnb/Aaliyah_Try Again_part3
rnb,48000,Aaliyah,11797038,We Need a Resolution,1,../data/song_mels/rnb/Aaliyah_We Need a Resolution_part1
rnb,48000,Aaliyah,11797038,We Need a Resolution,2,../data/song_mels/rnb/Aaliyah_We Need a Resolution_part2
rnb,48000,Aaliyah,11797038,We Need a Resolution,3,../data/song_mels/rnb/Aaliyah_We Need a Resolution_part3
rnb,48000,Aaliyah,11797038,We Need a Resolution,4,../data/song_mels/rnb/Aaliyah_We Need a Resolution_part4
rnb,48000,Akon,11710102,Don't Matter,1,../data/song_mels/rnb/Akon_Don't Matter_part1
rnb,48000,Akon,11710102,Don't Matter,2,../data/song_mels/rnb/Akon_Don't Matter_part2
rnb,48000,Akon,11710102,Don't Matter,3,../data/song_mels/rnb/Akon_Don't Matter_part3
rnb,48000,Akon,11710102,Don't Matter,4,../data/song_mels/rnb/Akon_Don't Matter_part4
rnb,48000,Akon,14430738,Right Now (Na Na Na),1,../data/song_mels/rnb/Akon_Right Now (Na Na Na)_part1
rnb,48000,Akon,14430738,Right Now (Na Na Na),2,../data/song_mels/rnb/Akon_Right Now (Na Na Na)_part2
rnb,48000,Akon,14430738,Right Now (Na Na Na),3,../data/song_mels/rnb/Akon_Right Now (Na Na Na)_part3
rnb,48000,Akon,14430738,Right Now (Na Na Na),4,../data/song_mels/rnb/Akon_Right Now (Na Na Na)_part4
rnb,48000,Akon,14430738,Right Now (Na Na Na),5,../data/song_mels/rnb/Akon_Right Now (Na Na Na)_part5
rnb,48000,Alicia Keys,9932383,Fallin',1,../data/song_mels/rnb/Alicia Keys_Fallin'_part1
rnb,48000,Alicia Keys,9932383,Fallin',2,../data/song_mels/rnb/Alicia Keys_Fallin'_part2
rnb,48000,Alicia Keys,9932383,Fallin',3,../data/song_mels/rnb/Alicia Keys_Fallin'_part3
rnb,48000,Alicia Keys,10803409,Karma,1,../data/song_mels/rnb/Alicia Keys_Karma_part1
rnb,48000,Alicia Keys,10803409,Karma,2,../data/song_mels/rnb/Alicia Keys_Karma_part2
rnb,48000,Alicia Keys,10803409,Karma,3,../data/song_mels/rnb/Alicia Keys_Karma_part3
rnb,44100,Alicia Keys,10941440,No One,1,../data/song_mels/rnb/Alicia Keys_No One_part1
rnb,44100,Alicia Keys,10941440,No One,2,../data/song_mels/rnb/Alicia Keys_No One_part2
rnb,44100,Alicia Keys,10941440,No One,3,../data/song_mels/rnb/Alicia Keys_No One_part3
rnb,44100,Alicia Keys,10941440,No One,4,../data/song_mels/rnb/Alicia Keys_No One_part4
rnb,44100,Amerie,9994240,1 Thing,1,../data/song_mels/rnb/Amerie_1 Thing_part1
rnb,44100,Amerie,9994240,1 Thing,2,../data/song_mels/rnb/Amerie_1 Thing_part2
rnb,44100,Amerie,9994240,1 Thing,3,../data/song_mels/rnb/Amerie_1 Thing_part3
rnb,44100,Beyoncé,10395648,Crazy in Love,1,../data/song_mels/rnb/Beyoncé_Crazy in Love_part1
rnb,44100,Beyoncé,10395648,Crazy in Love,2,../data/song_mels/rnb/Beyoncé_Crazy in Love_part2
rnb,44100,Beyoncé,10395648,Crazy in Love,3,../data/song_mels/rnb/Beyoncé_Crazy in Love_part3
rnb,48000,Beyoncé,10763285,Halo,1,../data/song_mels/rnb/Beyoncé_Halo_part1
rnb,48000,Beyoncé,10763285,Halo,2,../data/song_mels/rnb/Beyoncé_Halo_part2
rnb,48000,Beyoncé,10763285,Halo,3,../data/song_mels/rnb/Beyoncé_Halo_part3
rnb,48000,Beyoncé,14635817,If I Were a Boy,1,../data/song_mels/rnb/Beyoncé_If I Were a Boy_part1
rnb,48000,Beyoncé,14635817,If I Were a Boy,2,../data/song_mels/rnb/Beyoncé_If I Were a Boy_part2
rnb,48000,Beyoncé,14635817,If I Were a Boy,3,../data/song_mels/rnb/Beyoncé_If I Were a Boy_part3
rnb,48000,Beyoncé,14635817,If I Were a Boy,4,../data/song_mels/rnb/Beyoncé_If I Were a Boy_part4
rnb,48000,Beyoncé,14635817,If I Were a Boy,5,../data/song_mels/rnb/Beyoncé_If I Were a Boy_part5
rnb,48000,Beyoncé,12101869,Irreplaceable,1,../data/song_mels/rnb/Beyoncé_Irreplaceable_part1
rnb,48000,Beyoncé,12101869,Irreplaceable,2,../data/song_mels/rnb/Beyoncé_Irreplaceable_part2
rnb,48000,Beyoncé,12101869,Irreplaceable,3,../data/song_mels/rnb/Beyoncé_Irreplaceable_part3
rnb,48000,Beyoncé,12101869,Irreplaceable,4,../data/song_mels/rnb/Beyoncé_Irreplaceable_part4
rnb,44100,Beyoncé,9246720,Ring the Alarm,1,../data/song_mels/rnb/Beyoncé_Ring the Alarm_part1
rnb,44100,Beyoncé,9246720,Ring the Alarm,2,../data/song_mels/rnb/Beyoncé_Ring the Alarm_part2
rnb,44100,Beyoncé,9246720,Ring the Alarm,3,../data/song_mels/rnb/Beyoncé_Ring the Alarm_part3
rnb,44100,Beyoncé,8765440,Single Ladies (Put a Ring on It),1,../data/song_mels/rnb/Beyoncé_Single Ladies (Put a Ring on It)_part1
rnb,44100,Beyoncé,8765440,Single Ladies (Put a Ring on It),2,../data/song_mels/rnb/Beyoncé_Single Ladies (Put a Ring on It)_part2
rnb,44100,Beyoncé,8765440,Single Ladies (Put a Ring on It),3,../data/song_mels/rnb/Beyoncé_Single Ladies (Put a Ring on It)_part3
rnb,48000,Beyoncé,11568553,Sweet Dreams,1,../data/song_mels/rnb/Beyoncé_Sweet Dreams_part1
rnb,48000,Beyoncé,11568553,Sweet Dreams,2,../data/song_mels/rnb/Beyoncé_Sweet Dreams_part2
rnb,48000,Beyoncé,11568553,Sweet Dreams,3,../data/song_mels/rnb/Beyoncé_Sweet Dreams_part3
rnb,48000,Beyoncé,11568553,Sweet Dreams,4,../data/song_mels/rnb/Beyoncé_Sweet Dreams_part4
rnb,44100,Blackstreet,11930624,No Diggity,1,../data/song_mels/rnb/Blackstreet_No Diggity_part1
rnb,44100,Blackstreet,11930624,No Diggity,2,../data/song_mels/rnb/Blackstreet_No Diggity_part2
rnb,44100,Blackstreet,11930624,No Diggity,3,../data/song_mels/rnb/Blackstreet_No Diggity_part3
rnb,44100,Blackstreet,11930624,No Diggity,4,../data/song_mels/rnb/Blackstreet_No Diggity_part4
rnb,44100,Bobby Valentino,11844608,Slow Down (Radio),1,../data/song_mels/rnb/Bobby Valentino_Slow Down (Radio)_part1
rnb,44100,Bobby Valentino,11844608,Slow Down (Radio),2,../data/song_mels/rnb/Bobby Valentino_Slow Down (Radio)_part2
rnb,44100,Bobby Valentino,11844608,Slow Down (Radio),3,../data/song_mels/rnb/Bobby Valentino_Slow Down (Radio)_part3
rnb,44100,Bobby Valentino,11844608,Slow Down (Radio),4,../data/song_mels/rnb/Bobby Valentino_Slow Down (Radio)_part4
rnb,48000,Boyz II Men,12219455,End of the Road,1,../data/song_mels/rnb/Boyz II Men_End of the Road_part1
rnb,48000,Boyz II Men,12219455,End of the Road,2,../data/song_mels/rnb/Boyz II Men_End of the Road_part2
rnb,48000,Boyz II Men,12219455,End of the Road,3,../data/song_mels/rnb/Boyz II Men_End of the Road_part3
rnb,48000,Boyz II Men,12219455,End of the Road,4,../data/song_mels/rnb/Boyz II Men_End of the Road_part4
rnb,48000,Brandy,10957218,Afrodisiac,1,../data/song_mels/rnb/Brandy_Afrodisiac_part1
rnb,48000,Brandy,10957218,Afrodisiac,2,../data/song_mels/rnb/Brandy_Afrodisiac_part2
rnb,48000,Brandy,10957218,Afrodisiac,3,../data/song_mels/rnb/Brandy_Afrodisiac_part3
rnb,48000,Brian McKnight,11286013,Back at One,1,../data/song_mels/rnb/Brian McKnight_Back at One_part1
rnb,48000,Brian McKnight,11286013,Back at One,2,../data/song_mels/rnb/Brian McKnight_Back at One_part2
rnb,48000,Brian McKnight,11286013,Back at One,3,../data/song_mels/rnb/Brian McKnight_Back at One_part3
rnb,48000,Cassie,10569352,Me & U,1,../data/song_mels/rnb/Cassie_Me & U_part1
rnb,48000,Cassie,10569352,Me & U,2,../data/song_mels/rnb/Cassie_Me & U_part2
rnb,48000,Cassie,10569352,Me & U,3,../data/song_mels/rnb/Cassie_Me & U_part3
rnb,48000,Chris Brown,13375252,Forever,1,../data/song_mels/rnb/Chris Brown_Forever_part1
rnb,48000,Chris Brown,13375252,Forever,2,../data/song_mels/rnb/Chris Brown_Forever_part2
rnb,48000,Chris Brown,13375252,Forever,3,../data/song_mels/rnb/Chris Brown_Forever_part3
rnb,48000,Chris Brown,13375252,Forever,4,../data/song_mels/rnb/Chris Brown_Forever_part4
rnb,48000,Chris Brown,12238403,With You,1,../data/song_mels/rnb/Chris Brown_With You_part1
rnb,48000,Chris Brown,12238403,With You,2,../data/song_mels/rnb/Chris Brown_With You_part2
rnb,48000,Chris Brown,12238403,With You,3,../data/song_mels/rnb/Chris Brown_With You_part3
rnb,48000,Chris Brown,12238403,With You,4,../data/song_mels/rnb/Chris Brown_With You_part4
rnb,44100,Christina Aguilera,12895232,Ain't No Other Man,1,../data/song_mels/rnb/Christina Aguilera_Ain't No Other Man_part1
rnb,44100,Christina Aguilera,12895232,Ain't No Other Man,2,../data/song_mels/rnb/Christina Aguilera_Ain't No Other Man_part2
rnb,44100,Christina Aguilera,12895232,Ain't No Other Man,3,../data/song_mels/rnb/Christina Aguilera_Ain't No Other Man_part3
rnb,44100,Christina Aguilera,12895232,Ain't No Other Man,4,../data/song_mels/rnb/Christina Aguilera_Ain't No Other Man_part4
rnb,48000,Christina Milian,9952445,Dip It Low,1,../data/song_mels/rnb/Christina Milian_Dip It Low_part1
rnb,48000,Christina Milian,9952445,Dip It Low,2,../data/song_mels/rnb/Christina Milian_Dip It Low_part2
rnb,48000,Christina Milian,9952445,Dip It Low,3,../data/song_mels/rnb/Christina Milian_Dip It Low_part3
rnb,44100,Ciara,10493952,Like a Boy,1,../data/song_mels/rnb/Ciara_Like a Boy_part1
rnb,44100,Ciara,10493952,Like a Boy,2,../data/song_mels/rnb/Ciara_Like a Boy_part2
rnb,44100,Ciara,10493952,Like a Boy,3,../data/song_mels/rnb/Ciara_Like a Boy_part3
rnb,44100,Ciara,11829248,Promise,1,../data/song_mels/rnb/Ciara_Promise_part1
rnb,44100,Ciara,11829248,Promise,2,../data/song_mels/rnb/Ciara_Promise_part2
rnb,44100,Ciara,11829248,Promise,3,../data/song_mels/rnb/Ciara_Promise_part3
rnb,44100,Ciara,11829248,Promise,4,../data/song_mels/rnb/Ciara_Promise_part4
rnb,48000,Craig David,10268422,Walking Away,1,../data/song_mels/rnb/Craig David_Walking Away_part1
rnb,48000,Craig David,10268422,Walking Away,2,../data/song_mels/rnb/Craig David_Walking Away_part2
rnb,48000,Craig David,10268422,Walking Away,3,../data/song_mels/rnb/Craig David_Walking Away_part3
rnb,44100,Destiny's Child,9250816,Bootylicious,1,../data/song_mels/rnb/Destiny's Child_Bootylicious_part1
rnb,44100,Destiny's Child,9250816,Bootylicious,2,../data/song_mels/rnb/Destiny's Child_Bootylicious_part2
rnb,44100,Destiny's Child,9250816,Bootylicious,3,../data/song_mels/rnb/Destiny's Child_Bootylicious_part3
rnb,44100,Destiny's Child,9634816,Lose My Breath,1,../data/song_mels/rnb/Destiny's Child_Lose My Breath_part1
rnb,44100,Destiny's Child,9634816,Lose My Breath,2,../data/song_mels/rnb/Destiny's Child_Lose My Breath_part2
rnb,44100,Destiny's Child,9634816,Lose My Breath,3,../data/song_mels/rnb/Destiny's Child_Lose My Breath_part3
rnb,48000,Destiny's Child,12030538,Survivor,1,../data/song_mels/rnb/Destiny's Child_Survivor_part1
rnb,48000,Destiny's Child,12030538,Survivor,2,../data/song_mels/rnb/Destiny's Child_Survivor_part2
rnb,48000,Destiny's Child,12030538,Survivor,3,../data/song_mels/rnb/Destiny's Child_Survivor_part3
rnb,48000,Destiny's Child,12030538,Survivor,4,../data/song_mels/rnb/Destiny's Child_Survivor_part4
rnb,48000,Fergie,10971150,Fergalicious,1,../data/song_mels/rnb/Fergie_Fergalicious_part1
rnb,48000,Fergie,10971150,Fergalicious,2,../data/song_mels/rnb/Fergie_Fergalicious_part2
rnb,48000,Fergie,10971150,Fergalicious,3,../data/song_mels/rnb/Fergie_Fergalicious_part3
rnb,48000,J. Holiday,11099325,Bed,1,../data/song_mels/rnb/J. Holiday_Bed_part1
rnb,48000,J. Holiday,11099325,Bed,2,../data/song_mels/rnb/J. Holiday_Bed_part2
rnb,48000,J. Holiday,11099325,Bed,3,../data/song_mels/rnb/J. Holiday_Bed_part3
rnb,48000,Janet Jackson,11722362,Feedback,1,../data/song_mels/rnb/Janet Jackson_Feedback_part1
rnb,48000,Janet Jackson,11722362,Feedback,2,../data/song_mels/rnb/Janet Jackson_Feedback_part2
rnb,48000,Janet Jackson,11722362,Feedback,3,../data/song_mels/rnb/Janet Jackson_Feedback_part3
rnb,48000,Janet Jackson,11722362,Feedback,4,../data/song_mels/rnb/Janet Jackson_Feedback_part4
rnb,48000,Janet Jackson,15435512,That's the Way Love Goes,1,../data/song_mels/rnb/Janet Jackson_That's the Way Love Goes_part1
rnb,48000,Janet Jackson,15435512,That's the Way Love Goes,2,../data/song_mels/rnb/Janet Jackson_That's the Way Love Goes_part2
rnb,48000,Janet Jackson,15435512,That's the Way Love Goes,3,../data/song_mels/rnb/Janet Jackson_That's the Way Love Goes_part3
rnb,48000,Janet Jackson,15435512,That's the Way Love Goes,4,../data/song_mels/rnb/Janet Jackson_That's the Way Love Goes_part4
rnb,48000,Janet Jackson,15435512,That's the Way Love Goes,5,../data/song_mels/rnb/Janet Jackson_That's the Way Love Goes_part5
rnb,48000,Jay Sean,9122560,Ride It,1,../data/song_mels/rnb/Jay Sean_Ride It_part1
rnb,48000,Jay Sean,9122560,Ride It,2,../data/song_mels/rnb/Jay Sean_Ride It_part2
rnb,48000,Jay Sean,9122560,Ride It,3,../data/song_mels/rnb/Jay Sean_Ride It_part3
rnb,48000,Jennifer Hudson,13257109,Spotlight,1,../data/song_mels/rnb/Jennifer Hudson_Spotlight_part1
rnb,48000,Jennifer Hudson,13257109,Spotlight,2,../data/song_mels/rnb/Jennifer Hudson_Spotlight_part2
rnb,48000,Jennifer Hudson,13257109,Spotlight,3,../data/song_mels/rnb/Jennifer Hudson_Spotlight_part3
rnb,48000,Jennifer Hudson,13257109,Spotlight,4,../data/song_mels/rnb/Jennifer Hudson_Spotlight_part4
rnb,48000,John Legend,14204483,Ordinary People,1,../data/song_mels/rnb/John Legend_Ordinary People_part1
rnb,48000,John Legend,14204483,Ordinary People,2,../data/song_mels/rnb/John Legend_Ordinary People_part2
rnb,48000,John Legend,14204483,Ordinary People,3,../data/song_mels/rnb/John Legend_Ordinary People_part3
rnb,48000,John Legend,14204483,Ordinary People,4,../data/song_mels/rnb/John Legend_Ordinary People_part4
rnb,48000,John Legend,11401927,Save Room,1,../data/song_mels/rnb/John Legend_Save Room_part1
rnb,48000,John Legend,11401927,Save Room,2,../data/song_mels/rnb/John Legend_Save Room_part2
rnb,48000,John Legend,11401927,Save Room,3,../data/song_mels/rnb/John Legend_Save Room_part3
rnb,48000,Justin Timberlake,13930859,Cry Me a River,1,../data/song_mels/rnb/Justin Timberlake_Cry Me a River_part1
rnb,48000,Justin Timberlake,13930859,Cry Me a River,2,../data/song_mels/rnb/Justin Timberlake_Cry Me a River_part2
rnb,48000,Justin Timberlake,13930859,Cry Me a River,3,../data/song_mels/rnb/Justin Timberlake_Cry Me a River_part3
rnb,48000,Justin Timberlake,13930859,Cry Me a River,4,../data/song_mels/rnb/Justin Timberlake_Cry Me a River_part4
rnb,48000,Justin Timberlake,17787786,My Love,1,../data/song_mels/rnb/Justin Timberlake_My Love_part1
rnb,48000,Justin Timberlake,17787786,My Love,2,../data/song_mels/rnb/Justin Timberlake_My Love_part2
rnb,48000,Justin Timberlake,17787786,My Love,3,../data/song_mels/rnb/Justin Timberlake_My Love_part3
rnb,48000,Justin Timberlake,17787786,My Love,4,../data/song_mels/rnb/Justin Timberlake_My Love_part4
rnb,48000,Justin Timberlake,17787786,My Love,5,../data/song_mels/rnb/Justin Timberlake_My Love_part5
rnb,48000,Justin Timberlake,17787786,My Love,6,../data/song_mels/rnb/Justin Timberlake_My Love_part6
rnb,48000,Justin Timberlake,14290304,Rock Your Body,1,../data/song_mels/rnb/Justin Timberlake_Rock Your Body_part1
rnb,48000,Justin Timberlake,14290304,Rock Your Body,2,../data/song_mels/rnb/Justin Timberlake_Rock Your Body_part2
rnb,48000,Justin Timberlake,14290304,Rock Your Body,3,../data/song_mels/rnb/Justin Timberlake_Rock Your Body_part3
rnb,48000,Justin Timberlake,14290304,Rock Your Body,4,../data/song_mels/rnb/Justin Timberlake_Rock Your Body_part4
rnb,44100,Justin Timberlake,24756224,What Goes Around Comes Around Interlude,1,../data/song_mels/rnb/Justin Timberlake_What Goes Around Comes Around Interlude_part1
rnb,44100,Justin Timberlake,24756224,What Goes Around Comes Around Interlude,2,../data/song_mels/rnb/Justin Timberlake_What Goes Around Comes Around Interlude_part2
rnb,44100,Justin Timberlake,24756224,What Goes Around Comes Around Interlude,3,../data/song_mels/rnb/Justin Timberlake_What Goes Around Comes Around Interlude_part3
rnb,44100,Justin Timberlake,24756224,What Goes Around Comes Around Interlude,4,../data/song_mels/rnb/Justin Timberlake_What Goes Around Comes Around Interlude_part4
rnb,44100,Justin Timberlake,24756224,What Goes Around Comes Around Interlude,5,../data/song_mels/rnb/Justin Timberlake_What Goes Around Comes Around Interlude_part5
rnb,44100,Justin Timberlake,24756224,What Goes Around Comes Around Interlude,6,../data/song_mels/rnb/Justin Timberlake_What Goes Around Comes Around Interlude_part6
rnb,44100,Justin Timberlake,24756224,What Goes Around Comes Around Interlude,7,../data/song_mels/rnb/Justin Timberlake_What Goes Around Comes Around Interlude_part7
rnb,44100,Justin Timberlake,24756224,What Goes Around Comes Around Interlude,8,../data/song_mels/rnb/Justin Timberlake_What Goes Around Comes Around Interlude_part8
rnb,44100,Justin Timberlake,24756224,What Goes Around Comes Around Interlude,9,../data/song_mels/rnb/Justin Timberlake_What Goes Around Comes Around Interlude_part9
rnb,48000,K-Ci & JoJo,11112142,All My Life,1,../data/song_mels/rnb/K-Ci & JoJo_All My Life_part1
rnb,48000,K-Ci & JoJo,11112142,All My Life,2,../data/song_mels/rnb/K-Ci & JoJo_All My Life_part2
rnb,48000,K-Ci & JoJo,11112142,All My Life,3,../data/song_mels/rnb/K-Ci & JoJo_All My Life_part3
rnb,48000,Kanye West,10593315,Heartless,1,../data/song_mels/rnb/Kanye West_Heartless_part1
rnb,48000,Kanye West,10593315,Heartless,2,../data/song_mels/rnb/Kanye West_Heartless_part2
rnb,48000,Kanye West,10593315,Heartless,3,../data/song_mels/rnb/Kanye West_Heartless_part3
rnb,48000,Kelis,8990581,Milkshake,1,../data/song_mels/rnb/Kelis_Milkshake_part1
rnb,48000,Kelis,8990581,Milkshake,2,../data/song_mels/rnb/Kelis_Milkshake_part2
rnb,48000,Kelis,8990581,Milkshake,3,../data/song_mels/rnb/Kelis_Milkshake_part3
rnb,48000,Kelis,9844890,Trick Me,1,../data/song_mels/rnb/Kelis_Trick Me_part1
rnb,48000,Kelis,9844890,Trick Me,2,../data/song_mels/rnb/Kelis_Trick Me_part2
rnb,48000,Kelis,9844890,Trick Me,3,../data/song_mels/rnb/Kelis_Trick Me_part3
rnb,48000,Keri Hilson,9864395,Energy,1,../data/song_mels/rnb/Keri Hilson_Energy_part1
rnb,48000,Keri Hilson,9864395,Energy,2,../data/song_mels/rnb/Keri Hilson_Energy_part2
rnb,48000,Keri Hilson,9864395,Energy,3,../data/song_mels/rnb/Keri Hilson_Energy_part3
rnb,44100,Lauryn Hill,10428416,Doo Wop (That Thing),1,../data/song_mels/rnb/Lauryn Hill_Doo Wop (That Thing)_part1
rnb,44100,Lauryn Hill,10428416,Doo Wop (That Thing),2,../data/song_mels/rnb/Lauryn Hill_Doo Wop (That Thing)_part2
rnb,44100,Lauryn Hill,10428416,Doo Wop (That Thing),3,../data/song_mels/rnb/Lauryn Hill_Doo Wop (That Thing)_part3
rnb,44100,Leona Lewis,18373632,Bleeding Love,1,../data/song_mels/rnb/Leona Lewis_Bleeding Love_part1
rnb,44100,Leona Lewis,18373632,Bleeding Love,2,../data/song_mels/rnb/Leona Lewis_Bleeding Love_part2
rnb,44100,Leona Lewis,18373632,Bleeding Love,3,../data/song_mels/rnb/Leona Lewis_Bleeding Love_part3
rnb,44100,Leona Lewis,18373632,Bleeding Love,4,../data/song_mels/rnb/Leona Lewis_Bleeding Love_part4
rnb,44100,Leona Lewis,18373632,Bleeding Love,5,../data/song_mels/rnb/Leona Lewis_Bleeding Love_part5
rnb,44100,Leona Lewis,18373632,Bleeding Love,6,../data/song_mels/rnb/Leona Lewis_Bleeding Love_part6
rnb,44100,Macy Gray,10409984,I Try,1,../data/song_mels/rnb/Macy Gray_I Try_part1
rnb,44100,Macy Gray,10409984,I Try,2,../data/song_mels/rnb/Macy Gray_I Try_part2
rnb,44100,Macy Gray,10409984,I Try,3,../data/song_mels/rnb/Macy Gray_I Try_part3
rnb,44100,Mariah Carey,11392000,Touch My Body,1,../data/song_mels/rnb/Mariah Carey_Touch My Body_part1
rnb,44100,Mariah Carey,11392000,Touch My Body,2,../data/song_mels/rnb/Mariah Carey_Touch My Body_part2
rnb,44100,Mariah Carey,11392000,Touch My Body,3,../data/song_mels/rnb/Mariah Carey_Touch My Body_part3
rnb,44100,Mariah Carey,11392000,Touch My Body,4,../data/song_mels/rnb/Mariah Carey_Touch My Body_part4
rnb,48000,Mariah Carey,9736220,We Belong Together,1,../data/song_mels/rnb/Mariah Carey_We Belong Together_part1
rnb,48000,Mariah Carey,9736220,We Belong Together,2,../data/song_mels/rnb/Mariah Carey_We Belong Together_part2
rnb,48000,Mariah Carey,9736220,We Belong Together,3,../data/song_mels/rnb/Mariah Carey_We Belong Together_part3
rnb,48000,Mario,12779520,Let Me Love You,1,../data/song_mels/rnb/Mario_Let Me Love You_part1
rnb,48000,Mario,12779520,Let Me Love You,2,../data/song_mels/rnb/Mario_Let Me Love You_part2
rnb,48000,Mario,12779520,Let Me Love You,3,../data/song_mels/rnb/Mario_Let Me Love You_part3
rnb,48000,Mario,12779520,Let Me Love You,4,../data/song_mels/rnb/Mario_Let Me Love You_part4
rnb,48000,Marvin Gaye,11777533,Sexual Healing,1,../data/song_mels/rnb/Marvin Gaye_Sexual Healing_part1
rnb,48000,Marvin Gaye,11777533,Sexual Healing,2,../data/song_mels/rnb/Marvin Gaye_Sexual Healing_part2
rnb,48000,Marvin Gaye,11777533,Sexual Healing,3,../data/song_mels/rnb/Marvin Gaye_Sexual Healing_part3
rnb,48000,Marvin Gaye,11777533,Sexual Healing,4,../data/song_mels/rnb/Marvin Gaye_Sexual Healing_part4
rnb,48000,Mary J. Blige,11876171,Be Without You,1,../data/song_mels/rnb/Mary J. Blige_Be Without You_part1
rnb,48000,Mary J. Blige,11876171,Be Without You,2,../data/song_mels/rnb/Mary J. Blige_Be Without You_part2
rnb,48000,Mary J. Blige,11876171,Be Without You,3,../data/song_mels/rnb/Mary J. Blige_Be Without You_part3
rnb,48000,Mary J. Blige,11876171,Be Without You,4,../data/song_mels/rnb/Mary J. Blige_Be Without You_part4
rnb,44100,Mary J. Blige,9902080,Family Affair,1,../data/song_mels/rnb/Mary J. Blige_Family Affair_part1
rnb,44100,Mary J. Blige,9902080,Family Affair,2,../data/song_mels/rnb/Mary J. Blige_Family Affair_part2
rnb,44100,Mary J. Blige,9902080,Family Affair,3,../data/song_mels/rnb/Mary J. Blige_Family Affair_part3
rnb,48000,Mary J. Blige,11966451,No More Drama,1,../data/song_mels/rnb/Mary J. Blige_No More Drama_part1
rnb,48000,Mary J. Blige,11966451,No More Drama,2,../data/song_mels/rnb/Mary J. Blige_No More Drama_part2
rnb,48000,Mary J. Blige,11966451,No More Drama,3,../data/song_mels/rnb/Mary J. Blige_No More Drama_part3
rnb,48000,Mary J. Blige,11966451,No More Drama,4,../data/song_mels/rnb/Mary J. Blige_No More Drama_part4
rnb,48000,Ne-Yo,11333382,Because of You,1,../data/song_mels/rnb/Ne-Yo_Because of You_part1
rnb,48000,Ne-Yo,11333382,Because of You,2,../data/song_mels/rnb/Ne-Yo_Because of You_part2
rnb,48000,Ne-Yo,11333382,Because of You,3,../data/song_mels/rnb/Ne-Yo_Because of You_part3
rnb,48000,Ne-Yo,11351772,Closer,1,../data/song_mels/rnb/Ne-Yo_Closer_part1
rnb,48000,Ne-Yo,11351772,Closer,2,../data/song_mels/rnb/Ne-Yo_Closer_part2
rnb,48000,Ne-Yo,11351772,Closer,3,../data/song_mels/rnb/Ne-Yo_Closer_part3
rnb,48000,Ne-Yo,13480020,Mad,1,../data/song_mels/rnb/Ne-Yo_Mad_part1
rnb,48000,Ne-Yo,13480020,Mad,2,../data/song_mels/rnb/Ne-Yo_Mad_part2
rnb,48000,Ne-Yo,13480020,Mad,3,../data/song_mels/rnb/Ne-Yo_Mad_part3
rnb,48000,Ne-Yo,13480020,Mad,4,../data/song_mels/rnb/Ne-Yo_Mad_part4
rnb,48000,Ne-Yo,13313951,Miss Independent,1,../data/song_mels/rnb/Ne-Yo_Miss Independent_part1
